Date,Team,Opp,BO,Pos,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG
"<a href=""wins.aspx?date=2016-06-18&team=Orioles&dh=0"">2016-06-18</a>",BAL,TOR,3,3B,1,4,4,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.75
"<a href=""wins.aspx?date=2016-06-17&team=Orioles&dh=0"">2016-06-17</a>",BAL,TOR,3,SS,1,4,4,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-06-16&team=Orioles&dh=0"">2016-06-16</a>",BAL,@BOS,3,SS,1,5,5,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6
"<a href=""wins.aspx?date=2016-06-15&team=Orioles&dh=0"">2016-06-15</a>",BAL,@BOS,3,SS,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-06-14&team=Orioles&dh=0"">2016-06-14</a>",BAL,@BOS,3,SS,1,4,4,1,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-06-12&team=Orioles&dh=0"">2016-06-12</a>",BAL,@TOR,3,SS,1,5,5,2,1,1,0,0,2,0,0,0,2,0,0,0,1,0,0,0.4
"<a href=""wins.aspx?date=2016-06-11&team=Orioles&dh=0"">2016-06-11</a>",BAL,@TOR,3,SS,1,5,5,3,1,1,0,1,3,1,0,0,1,0,0,0,1,0,0,0.6
"<a href=""wins.aspx?date=2016-06-10&team=Orioles&dh=0"">2016-06-10</a>",BAL,@TOR,3,SS,1,4,5,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-06-09&team=Orioles&dh=0"">2016-06-09</a>",BAL,@TOR,3,SS,1,5,5,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4
"<a href=""wins.aspx?date=2016-06-08&team=Orioles&dh=0"">2016-06-08</a>",BAL,KCR,3,SS,1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-06-07&team=Orioles&dh=0"">2016-06-07</a>",BAL,KCR,3,SS,1,2,3,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-06-06&team=Orioles&dh=0"">2016-06-06</a>",BAL,KCR,3,SS,1,4,4,1,0,0,0,1,1,1,0,0,3,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-06-05&team=Orioles&dh=0"">2016-06-05</a>",BAL,NYY,3,SS,1,2,4,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-06-04&team=Orioles&dh=0"">2016-06-04</a>",BAL,NYY,3,SS,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-06-03&team=Orioles&dh=0"">2016-06-03</a>",BAL,NYY,3,SS,1,4,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-06-02&team=Orioles&dh=0"">2016-06-02</a>",BAL,BOS,3,SS,1,4,4,2,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0.5
