Date,Team,Opp,BO,Pos,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG
"<a href=""wins.aspx?date=2016-05-13&team=Tigers&dh=0"">2016-05-13</a>",DET,@BAL,1,2B,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-05-12&team=Tigers&dh=0"">2016-05-12</a>",DET,@BAL,1,2B,1,4,5,2,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-05-11&team=Tigers&dh=0"">2016-05-11</a>",DET,@WSN,1,2B,1,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-05-10&team=Tigers&dh=0"">2016-05-10</a>",DET,@WSN,1,2B,1,5,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2
"<a href=""wins.aspx?date=2016-05-09&team=Tigers&dh=0"">2016-05-09</a>",DET,@WSN,1,2B,1,4,5,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-05-08&team=Tigers&dh=0"">2016-05-08</a>",DET,TEX,1,2B,1,5,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2
"<a href=""wins.aspx?date=2016-05-07&team=Tigers&dh=0"">2016-05-07</a>",DET,TEX,1,2B,1,4,5,2,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-05-06&team=Tigers&dh=0"">2016-05-06</a>",DET,TEX,1,2B,1,4,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5
"<a href=""wins.aspx?date=2016-05-05&team=Tigers&dh=0"">2016-05-05</a>",DET,@CLE,1,2B,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-05-04&team=Tigers&dh=0"">2016-05-04</a>",DET,@CLE,1,2B,1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-05-03&team=Tigers&dh=0"">2016-05-03</a>",DET,@CLE,1,2B,1,5,5,2,1,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0.4
"<a href=""wins.aspx?date=2016-05-01&team=Tigers&dh=0"">2016-05-01</a>",DET,@MIN,1,2B,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-04-30&team=Tigers&dh=0"">2016-04-30</a>",DET,@MIN,1,2B,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-04-29&team=Tigers&dh=0"">2016-04-29</a>",DET,@MIN,1,2B,1,3,5,1,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0.333
"<a href=""wins.aspx?date=2016-04-28&team=Tigers&dh=0"">2016-04-28</a>",DET,OAK,1,2B,1,4,5,2,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-04-27&team=Tigers&dh=0"">2016-04-27</a>",DET,OAK,1,2B,1,4,5,1,1,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-04-26&team=Tigers&dh=0"">2016-04-26</a>",DET,OAK,1,2B,1,4,4,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.5
